Stay    ;BodyType ;AircraftType ;Towable ;Arr_OwnerCie ;Arr_ExploitingCie ;Arr_Number ;Arr_Date   ;Arr_Hour ;Arr_CourrierCode ;Arr_Stop ;Dep_OwnerCie ;Dep_ExploitingCie ;Dep_Number ;Dep_Date   ;Dep_Hour ;Dep_CourrierCode ;Dep_Stop
2310590 ;MP       ;319          ;      0 ;AF           ;AF                ;      1753 ;23/06/2016 ;17:30    ;MC               ;KBP      ;AF           ;AF                ;      1564 ;23/06/2016 ;18:45    ;MC               ;BHX
2310592 ;MP       ;318          ;      0 ;AF           ;AF                ;      1815 ;23/06/2016 ;19:30    ;MC               ;ZRH      ;AF           ;AF                ;      1578 ;23/06/2016 ;20:35    ;MC               ;NAP
2310593 ;MP       ;318          ;      1 ;AF           ;AF                ;      1049 ;22/06/2016 ;21:20    ;MC               ;BCN      ;AF           ;AF                ;      1542 ;23/06/2016 ;07:15    ;MC               ;GVA
2310594 ;MP       ;321          ;      0 ;AF           ;AF                ;      7625 ;23/06/2016 ;12:05    ;MC               ;BOD      ;AF           ;AF                ;      1534 ;23/06/2016 ;13:00    ;MC               ;TXL
2310595 ;MP       ;320          ;      1 ;AF           ;AF                ;      1621 ;22/06/2016 ;21:40    ;MC               ;TLV      ;AF           ;AF                ;      1554 ;23/06/2016 ;07:20    ;MC               ;ALG
2310596 ;MP       ;320          ;      0 ;AF           ;AF                ;      1135 ;23/06/2016 ;08:50    ;MC               ;TXL      ;AF           ;AF                ;      1532 ;23/06/2016 ;09:50    ;MC               ;ATH
2310597 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1375 ;23/06/2016 ;19:10    ;MC               ;OSL      ;A5           ;AF                ;      1552 ;23/06/2016 ;19:55    ;MC               ;GOT
2310598 ;MP       ;319          ;      0 ;AF           ;AF                ;      1233 ;23/06/2016 ;14:40    ;MC               ;ATH      ;AF           ;AF                ;      1548 ;23/06/2016 ;15:30    ;MC               ;BCN
2310599 ;MP       ;320          ;      0 ;AF           ;AF                ;      1125 ;23/06/2016 ;09:30    ;MC               ;LIS      ;AF           ;AF                ;      1426 ;23/06/2016 ;10:25    ;MC               ;VCE
2310600 ;MP       ;318          ;      1 ;AF           ;AF                ;      7715 ;22/06/2016 ;22:15    ;MC               ;NCE      ;AF           ;AF                ;      1434 ;23/06/2016 ;07:35    ;MC               ;TXL
2310601 ;MP       ;318          ;      0 ;AF           ;AF                ;      7649 ;23/06/2016 ;20:10    ;MC               ;LYS      ;AF           ;AF                ;      1414 ;23/06/2016 ;21:10    ;MC               ;ZRH
2310602 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1775 ;23/06/2016 ;15:05    ;MC               ;OSL      ;A5           ;AF                ;      1406 ;23/06/2016 ;15:45    ;MC               ;DUS
2310604 ;MP       ;319          ;      0 ;AF           ;AF                ;      7681 ;23/06/2016 ;07:50    ;MC               ;MPL      ;AF           ;AF                ;      1410 ;23/06/2016 ;08:35    ;MC               ;HAM
2310605 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1811 ;23/06/2016 ;20:00    ;MC               ;NUE      ;A5           ;AF                ;      1416 ;23/06/2016 ;20:50    ;MC               ;GOA
2310606 ;MP       ;318          ;      1 ;AF           ;AF                ;      1239 ;22/06/2016 ;22:15    ;MC               ;VIE      ;AF           ;AF                ;      1422 ;23/06/2016 ;07:20    ;MC               ;MUC
2310608 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1107 ;23/06/2016 ;07:55    ;MC               ;DUS      ;A5           ;AF                ;      1476 ;23/06/2016 ;08:35    ;MC               ;BIO
2310609 ;MP       ;319          ;      0 ;AF           ;AF                ;      1381 ;23/06/2016 ;09:00    ;MC               ;LHR      ;AF           ;AF                ;      1464 ;23/06/2016 ;09:55    ;MC               ;LED
2310610 ;MP       ;320          ;      0 ;AF           ;AF                ;      1781 ;23/06/2016 ;18:05    ;MC               ;LHR      ;AF           ;AF                ;      1496 ;23/06/2016 ;19:00    ;MC               ;CMN
2310611 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1687 ;23/06/2016 ;14:25    ;MC               ;EDI      ;A5           ;AF                ;      1486 ;23/06/2016 ;15:25    ;MC               ;EDI
2310612 ;MP       ;318          ;      0 ;AF           ;AF                ;      7643 ;23/06/2016 ;14:35    ;MC               ;LYS      ;AF           ;AF                ;      1494 ;23/06/2016 ;15:30    ;MC               ;BUD
2310613 ;MP       ;321          ;      0 ;AF           ;AF                ;      1649 ;23/06/2016 ;17:05    ;MC               ;BCN      ;AF           ;AF                ;      1440 ;23/06/2016 ;18:00    ;MC               ;AMS
2310614 ;MP       ;318          ;      0 ;AF           ;AF                ;      1435 ;23/06/2016 ;11:55    ;MC               ;TXL      ;AF           ;AF                ;      1442 ;23/06/2016 ;12:50    ;MC               ;GVA
2310615 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1393 ;23/06/2016 ;19:45    ;MC               ;BSL      ;A5           ;AF                ;      1438 ;23/06/2016 ;20:25    ;MC               ;HAJ
2310616 ;MP       ;320          ;      0 ;AF           ;AF                ;      1343 ;23/06/2016 ;19:15    ;MC               ;GVA      ;AF           ;AF                ;      1462 ;23/06/2016 ;20:05    ;MC               ;ARN
2310617 ;MP       ;321          ;      0 ;AF           ;AF                ;      1835 ;23/06/2016 ;19:55    ;MC               ;TXL      ;AF           ;AF                ;      1448 ;23/06/2016 ;21:00    ;MC               ;BCN
2310618 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1307 ;23/06/2016 ;10:35    ;MC               ;DUS      ;A5           ;AF                ;      1452 ;23/06/2016 ;13:05    ;MC               ;GOT
2310619 ;MP       ;318          ;      0 ;AF           ;AF                ;      1543 ;23/06/2016 ;10:25    ;MC               ;GVA      ;AF           ;AF                ;      1742 ;23/06/2016 ;11:15    ;MC               ;GVA
2310620 ;MP       ;321          ;      0 ;AF           ;AF                ;      1205 ;23/06/2016 ;12:25    ;MC               ;FCO      ;AF           ;AF                ;      1738 ;23/06/2016 ;13:25    ;MC               ;VIE
2310621 ;MP       ;318          ;      0 ;AF           ;AF                ;      1423 ;23/06/2016 ;11:25    ;MC               ;MUC      ;AF           ;AF                ;      1740 ;23/06/2016 ;12:35    ;MC               ;AMS
2310622 ;MP       ;319          ;      0 ;AF           ;AF                ;      1359 ;23/06/2016 ;11:45    ;MC               ;RBA      ;AF           ;AF                ;      1744 ;23/06/2016 ;12:50    ;MC               ;SVO
2311167 ;MP       ;319          ;      0 ;AF           ;AF                ;      1753 ;24/06/2016 ;17:30    ;MC               ;KBP      ;AF           ;AF                ;      1088 ;24/06/2016 ;19:10    ;MC               ;OTP
2311168 ;MP       ;318          ;      1 ;AF           ;AF                ;      1561 ;23/06/2016 ;17:45    ;MC               ;ZAG      ;AF           ;AF                ;      1056 ;24/06/2016 ;07:30    ;MC               ;GLA
2311170 ;MP       ;318          ;      1 ;AF           ;AF                ;      1767 ;23/06/2016 ;22:05    ;MC               ;FLR      ;AF           ;AF                ;      1066 ;24/06/2016 ;07:20    ;MC               ;FLR
2311171 ;MP       ;321          ;      0 ;AF           ;AF                ;      1505 ;24/06/2016 ;15:00    ;MC               ;FCO      ;AF           ;AF                ;      1062 ;24/06/2016 ;16:00    ;MC               ;ARN
2311172 ;MP       ;320          ;      0 ;AF           ;AF                ;      1497 ;24/06/2016 ;11:45    ;MC               ;CMN      ;AF           ;AF                ;      1064 ;24/06/2016 ;12:35    ;MC               ;BHX
2311173 ;GP       ;777          ;      0 ;AF           ;AF                ;       457 ;24/06/2016 ;08:00    ;LC               ;GRU      ;AF           ;AF                ;       958 ;24/06/2016 ;11:20    ;LC               ;SSG
2311174 ;GP       ;777          ;      1 ;AF           ;AF                ;       293 ;24/06/2016 ;04:30    ;LC               ;HND      ;AF           ;AF                ;       976 ;24/06/2016 ;10:40    ;LC               ;LBV
2311175 ;GP       ;777          ;      0 ;AF           ;AF                ;       935 ;24/06/2016 ;11:30    ;LC               ;TNR      ;AF           ;AF                ;       968 ;24/06/2016 ;14:00    ;LC               ;PUJ
2311176 ;GP       ;777          ;      0 ;AF           ;AF                ;       943 ;24/06/2016 ;14:00    ;LC               ;HAV      ;AF           ;AF                ;       946 ;24/06/2016 ;16:35    ;LC               ;HAV
2311177 ;MP       ;319          ;      1 ;AF           ;AF                ;      1051 ;23/06/2016 ;22:15    ;MC               ;CPH      ;AF           ;AF                ;      1000 ;24/06/2016 ;07:15    ;MC               ;MAD
2311178 ;3N       ;E90          ;      0 ;A5           ;AF                ;      7535 ;24/06/2016 ;16:10    ;MC               ;PUF      ;A5           ;AF                ;      1006 ;24/06/2016 ;18:30    ;MC               ;DUS
2311179 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1725 ;24/06/2016 ;07:55    ;MC               ;BRE      ;A5           ;AF                ;      1010 ;24/06/2016 ;08:35    ;MC               ;NUE
2311180 ;MP       ;321          ;      0 ;AF           ;AF                ;      1625 ;24/06/2016 ;19:15    ;MC               ;LIS      ;AF           ;AF                ;      1004 ;24/06/2016 ;20:35    ;MC               ;FCO
2311181 ;GP       ;350          ;      1 ;AF           ;AF                ;       183 ;24/06/2016 ;14:20    ;LC               ;MEX      ;AF           ;AF                ;       990 ;24/06/2016 ;23:25    ;LC               ;JNB
2311182 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1311 ;24/06/2016 ;08:15    ;MC               ;NUE      ;A5           ;AF                ;      1192 ;24/06/2016 ;09:05    ;MC               ;BSL
2311183 ;MP       ;320          ;      0 ;AF           ;AF                ;      1179 ;24/06/2016 ;15:05    ;MC               ;NAP      ;AF           ;AF                ;      1194 ;24/06/2016 ;16:15    ;MC               ;LIS
2311184 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1507 ;24/06/2016 ;16:05    ;MC               ;DUS      ;A5           ;AF                ;      1202 ;24/06/2016 ;16:45    ;MC               ;TRN
2311185 ;MP       ;320          ;      0 ;AF           ;AF                ;      1581 ;24/06/2016 ;14:30    ;MC               ;LHR      ;AF           ;AF                ;      1196 ;24/06/2016 ;15:20    ;MC               ;CMN
2311186 ;MP       ;320          ;      0 ;AF           ;AF                ;      1781 ;24/06/2016 ;18:05    ;MC               ;LHR      ;AF           ;AF                ;      1180 ;24/06/2016 ;19:05    ;MC               ;LHR
2311187 ;MP       ;320          ;      0 ;AF           ;AF                ;      1327 ;24/06/2016 ;08:45    ;MC               ;VCE      ;AF           ;AF                ;      1178 ;24/06/2016 ;09:40    ;MC               ;NAP
2311188 ;MP       ;319          ;      1 ;AF           ;AF                ;      1891 ;23/06/2016 ;21:25    ;MC               ;IST      ;AF           ;AF                ;      1164 ;24/06/2016 ;08:00    ;MC               ;BHX
2311189 ;3N       ;E70          ;      0 ;A5           ;AF                ;      7753 ;24/06/2016 ;12:20    ;MC               ;CFE      ;A5           ;AF                ;      1186 ;24/06/2016 ;13:00    ;MC               ;LJU
2311190 ;MP       ;320          ;      0 ;AF           ;AF                ;      1321 ;24/06/2016 ;12:05    ;MC               ;TLV      ;AF           ;AF                ;      1184 ;24/06/2016 ;13:40    ;MC               ;TUN
2311191 ;MP       ;320          ;      0 ;AF           ;AF                ;      1889 ;24/06/2016 ;17:20    ;MC               ;OTP      ;AF           ;AF                ;      1168 ;24/06/2016 ;18:20    ;MC               ;MAN
2311192 ;MP       ;319          ;      1 ;AF           ;AF                ;      1047 ;23/06/2016 ;21:30    ;MC               ;WAW      ;AF           ;AF                ;      1232 ;24/06/2016 ;07:15    ;MC               ;ATH
2311193 ;MP       ;321          ;      1 ;AF           ;AF                ;      7527 ;23/06/2016 ;22:15    ;MC               ;TLS      ;AF           ;AF                ;      1240 ;24/06/2016 ;07:20    ;MC               ;AMS
2311194 ;MP       ;320          ;      0 ;AF           ;AF                ;      1227 ;24/06/2016 ;19:55    ;MC               ;VCE      ;AF           ;AF                ;      1242 ;24/06/2016 ;20:45    ;MC               ;GVA
2311195 ;MP       ;318          ;      0 ;AF           ;AF                ;      1615 ;24/06/2016 ;16:35    ;MC               ;ZRH      ;AF           ;AF                ;      1238 ;24/06/2016 ;17:25    ;MC               ;VIE
2311196 ;3N       ;E90          ;      0 ;A5           ;AF                ;      1275 ;24/06/2016 ;09:05    ;MC               ;OSL      ;A5           ;AF                ;      1218 ;24/06/2016 ;12:35    ;MC               ;FRA
2311197 ;3N       ;E70          ;      0 ;A5           ;AF                ;      1011 ;24/06/2016 ;12:00    ;MC               ;NUE      ;A5           ;AF                ;      1210 ;24/06/2016 ;12:40    ;MC               ;NUE
2311199 ;MP       ;319          ;      1 ;AF           ;AF                ;      7633 ;23/06/2016 ;22:20    ;MC               ;BOD      ;AF           ;AF                ;      1212 ;24/06/2016 ;07:20    ;MC               ;LIN
2311200 ;MP       ;318          ;      1 ;AF           ;AF                ;      1101 ;23/06/2016 ;22:20    ;MC               ;MAD      ;AF           ;AF                ;      1228 ;24/06/2016 ;07:30    ;MC               ;BLQ
2311201 ;MP       ;320          ;      1 ;AF           ;AF                ;      7627 ;24/06/2016 ;13:25    ;MC               ;BOD      ;AF           ;AF                ;      1226 ;24/06/2016 ;15:40    ;MC               ;VCE
2311202 ;MP       ;321          ;      1 ;AF           ;AF                ;      1441 ;23/06/2016 ;21:45    ;MC               ;AMS      ;AF           ;AF                ;      1204 ;24/06/2016 ;07:15    ;MC               ;FCO
2311203 ;MP       ;318          ;      0 ;AF           ;AF                ;      7733 ;24/06/2016 ;19:45    ;MC               ;BES      ;AF           ;AF                ;      1122 ;24/06/2016 ;21:00    ;MC               ;MUC
